Universidad;Tipo Titulacion;Facultad;titulacion;Título;Autor;Año;URL;Archivo Abstract;Palabras Clave;Idioma Abstract;Categoria
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Análisis y evolución de los materiales usados en el buceo recreativo con escafandra autónoma. La seguridad como factor principal = Analysis and evolution of the materials which are used in recreational scuba diving. Security as the main factor;Serrano Luis, Héctor;2018;https://buleria.unileon.es/handle/10612/8149;abstracts_uhu_TFG\An_lisis_y_evoluci_n_de_los_ma_2018_11873890.txt;Escafandra, Seguridad, Buceo;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Ansiedad, estrés, y estados de ánimo de los equipos de lucha integral contra incendios forestales (ELIF) = Anxiety, stress, and mood states of wildland firefighters;García-Heras Hernández, Fabio;2018;https://buleria.unileon.es/handle/10612/7922;abstracts_uhu_TFG\Ansiedad__estr_s__y_estados_de_2018_32723388.txt;Ansiedad, Estrés (Psicología), Incendios forestales, Emociones y sentimientos;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Las artes marciales como medio de prevención del acoso escolar: una revisión = Martial arts as a means to prevent bullying: a review;Cerro Martín, Abel del;2018;https://buleria.unileon.es/handle/10612/8001;abstracts_uhu_TFG\Las_artes_marciales_como_medio_2018_33914383.txt;Artes marciales, Acoso moral en la escuela, Prevención;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Aspectos a tener en cuenta en la planificación de sesiones para la iniciación en el surf = Aspects to take into account when planning surfing initiation lessons;Díaz Diestro, Ángel;2018;https://buleria.unileon.es/handle/10612/7768;abstracts_uhu_TFG\Aspectos_a_tener_en_cuenta_en__2018_90593224.txt;Enseñanza, Surf, Iniciación, Planificación;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;El Bolo Celta en el Concejo de Tineo = The Celtic Bowling in the Council of Tineo;Rodríguez García, Noel;2018;https://buleria.unileon.es/handle/10612/7743;abstracts_uhu_TFG\El_Bolo_Celta_en_el_Concejo_de_2018_85635988.txt;Bolos, Tineo;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Las carreras por montaña. Auge, participación y seguimiento;Ortiz Fernández, Alberto;2018;https://buleria.unileon.es/handle/10612/8143;abstracts_uhu_TFG\Las_carreras_por_monta_a__Auge_2018_96735745.txt;Trail, Ultratrail, Carreras (Atletismo), Montañas, Redes sociales;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Comparación de dos estilos de enseñanza y proceso de aprendizaje de un elemento gimnástico con fase de vuelo: la paloma, análisis del feedback =Two teaching styles comparison and the learning process of a gymnastic skill with aerial phase: the feedback analysis of the handspring forward;Cerezo Barrio, Sara;2018;https://buleria.unileon.es/handle/10612/7616;abstracts_uhu_TFG\Comparaci_n_de_dos_estilos_de__2018_16428879.txt;Enseñanza, Gimnasia artística, Feedback, Observación;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Contenidos y orientación de la educación física relacionados con el medio natural en la educación secundaria española = Contents and orientation of physical education related to the natural environment in spanish secondary education;Uriel Tejedor, María;2018;https://buleria.unileon.es/handle/10612/8069;abstracts_uhu_TFG\Contenidos_y_orientaci_n_de_la_2018_27777491.txt;Naturaleza, Educación Secundaria Obligatoria, España, Currículum;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Cuantificación y análisis de la variación de factores físicos de rendimiento durante la competición en jugadores de fútbol como método de supervisión de la planificación y análisis de partidos = Quantification and analysis of the variation of physical factors of performance during the competition in football players as a method of supervision of the planning and analysis of matches;Araiz Fernández, Gorka;2018;https://buleria.unileon.es/handle/10612/7676;abstracts_uhu_TFG\Cuantificaci_n_y_an_lisis_de_l_2018_40159077.txt;Fútbol, Salto con contramovimiento, Sprint, Golpeo a portería;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Determinación de la influencia del uso del neopreno en el sector de natación en la modalidad sprint de triatlón = Influence determination of the use neoprene in swimming sector in event sprint triathlon;Montalvo Prada, Alejandro;2018;https://buleria.unileon.es/handle/10612/8057;abstracts_uhu_TFG\Determinaci_n_de_la_influencia_2018_13270516.txt;Traje de neopreno, Frecuencia de ciclo, Longitud de ciclo, Natación, Triatlón;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Diseño de un programa de acondicionamiento físico para personas con lumbalgia = Design of a physical conditioning program for people with low back pain;Portilla Cueto, Kora Mónica;2018;https://buleria.unileon.es/handle/10612/8144;abstracts_uhu_TFG\Dise_o_de_un_programa_de_acond_2018_44668054.txt;Lumbalgia, Ejercicio, Programa, Método Pilates;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Diseño y aplicación de herramientas tecnológicas (formularios on-line) en el contexto de un club de fútbol base = Design and application of technological tools (on-line forms) in the context of a basic football club;Horna Corrales, Alberto;2018;https://buleria.unileon.es/handle/10612/8053;abstracts_uhu_TFG\Dise_o_y_aplicaci_n_de_herrami_2018_38806718.txt;Fútbol base, Nuevas tecnologías de la información y de la comunicación;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Diseño y aplicación de un protocolo de prevención de lesiones del tendón rotuliano en voleibol = Designing and applying a protocol for patellar tendon injuries prevention in volleyball;Vinuesa Sanz, Alejandro;2018;https://buleria.unileon.es/handle/10612/8039;abstracts_uhu_TFG\Dise_o_y_aplicaci_n_de_un_prot_2018_54853249.txt;Prevención, Tendón rotuliano, Voleibol, Lesiones deportivas;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Diseño, desarrollo y evaluación de un programa para la iniciación al rugby = Design, development and evaluation of a program for initiation in rugby;Carballo Ernaga, Aritz;2018;https://buleria.unileon.es/handle/10612/7615;abstracts_uhu_TFG\Dise_o__desarrollo_y_evaluaci__2018_88240981.txt;Análisis, Diseño, Intervención, Educación Física-Evaluación, Iniciación deportiva, Deportes colectivos, Rugby;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Educación física y estereotipos de género. Una aproximación teórica a las relaciones de poder y los cuerpos anómicos = School physical education and gender stereotypes. A theoretical approach to the power relations and anomic bodies;Pérez Larré, Clara;2018;https://buleria.unileon.es/handle/10612/7952;abstracts_uhu_TFG\Educaci_n_f_sica_y_estereotipo_2018_39448510.txt;Estereotipo (Psicología), Prejuicios, Género;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Efecto de la edad relativa en el fútbol profesional europeo y sudamericano = Relative age effect on european and south americanprofessional football;Muñoz Martín, Álvaro;2018;https://buleria.unileon.es/handle/10612/7737;abstracts_uhu_TFG\Efecto_de_la_edad_relativa_en__2018_89744360.txt;Edad relativa, Fútbol;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Efectos de la práctica del judo en la infancia: una revisión sistemática = Effects of judo practice in children: a systematic review;Astrain Moreno, Ignacio;2018;https://buleria.unileon.es/handle/10612/7716;abstracts_uhu_TFG\Efectos_de_la_pr_ctica_del_jud_2018_96370523.txt;Judo, Infancia, Revisión sistemática, Efectos, Niños, Jóvenes;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Eficacia de la cold theraphy en la prevención de DOMS en futbolistas amateurs = Efficacy of cold therapy in DOMS prevention in amateur football players;Morillo de Castro, Miguel;2018;https://buleria.unileon.es/handle/10612/7736;abstracts_uhu_TFG\Eficacia_de_la_cold_theraphy_e_2018_10028651.txt;Crioterapia, DOMS, Futbolistas amateurs;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Ejercicio excéntrico en humanos: una revisión sistemática = Excentric exercise in humans: a systematic review;Dávila Recio, Cristian;2018;https://buleria.unileon.es/handle/10612/7721;abstracts_uhu_TFG\Ejercicio_exc_ntrico_en_humano_2018_95788857.txt;Ejercicio, Humanos, Excéntrico, Músculo, DOMS;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Entrenamiento con el propio peso corporal (freeletics BWT®): influencia en la condición aeróbica de mujeres jóvenes universitarias = Body weight training (Freeletics BWT®): aerobic fitness influence in university youth female;Ríos Calonge, Javier de los;2018;https://buleria.unileon.es/handle/10612/7722;abstracts_uhu_TFG\Entrenamiento_con_el_propio_pe_2018_60338424.txt;Condición aeróbica, VO2máx, Mujeres, Estudiantes universitarios, Entrenamiento;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Entrenamiento de fuerza en población obesa = Resistance training in obese population;Echávarri Manjón, Daniel;2018;https://buleria.unileon.es/handle/10612/7730;abstracts_uhu_TFG\Entrenamiento_de_fuerza_en_pob_2018_47922908.txt;Fuerza, Entrenamiento, Obesidad;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Entrenamiento interválico de alta intensidad con el propio peso corporal (Freeletics BWT®) en población universitaria: efectos en la fuerza muscular = Body weight high intensity interval training (Freeletics BWT®) in college-aged students: effects on muscle strength;Sandúa Escribano, Mario;2018;https://buleria.unileon.es/handle/10612/8068;abstracts_uhu_TFG\Entrenamiento_interv_lico_de_a_2018_73225852.txt;Calistenia, Fuerza, Entrenamiento, Estudiantes universitarios;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;El “Estilo Actitudinal” de enseñanza de la educación física escolar: una revisión bibliográfica = The “Attitudinal Style” for school Physical Education teaching: a review;Tena García, Álvaro;2018;https://buleria.unileon.es/handle/10612/8090;abstracts_uhu_TFG\El__Estilo_Actitudinal__de_ens_2018_31200157.txt;Estilo Actitudinal, Escuela, Actitud (Psicología), Pedagogía, Bibliografía;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Estudio bibliométrico sobre los artículos de artes marciales mixtas indexados en scopus = Bibliometric study of Mixed Martial Arts articles indexed in Scopus;Nieto Fernández, Fernando;2018;https://buleria.unileon.es/handle/10612/8139;abstracts_uhu_TFG\Estudio_bibliom_trico_sobre_lo_2018_84386175.txt;Bibliometría, Artes marciales, Scopus;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Estudio bibliométrico sobre los artículos de boxeo indexados en scopus = Bibliometric study of boxing articles indexed in scopus;Álvarez Pérez, Jorge;2018;https://buleria.unileon.es/handle/10612/7714;abstracts_uhu_TFG\Estudio_bibliom_trico_sobre_lo_2018_7797966.txt;Boxeo, Artes marciales, Bibliometría, Scopus;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Estudio y aplicación de metodologías orientadas a la iniciación deportiva en voleibol = Study and application of methodologies oriented to sports initiation in volleyball;Barquín Fournet, Ismael Hugo;2018;https://buleria.unileon.es/handle/10612/7613;abstracts_uhu_TFG\Estudio_y_aplicaci_n_de_metodo_2018_41488671.txt;Iniciación deportiva, Voleibol, Metodología, Circulation Volley;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;La eutonía y su aplicación a las técnicas aéreas = Eutonia and it’s application to aerial techniques;García Cámara, Juan;2018;https://buleria.unileon.es/handle/10612/8124;abstracts_uhu_TFG\La_euton_a_y_su_aplicaci_n_a_l_2018_59024426.txt;Eutonía, Conciencia corporal, Técnicas aéreas, Trapecio, Telas aéreas;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Evaluación de la fuerza en jugadores de balonmano de diferentes categorías masculinas = Evaluation of strength in handball players from different male categories;Algorri Diez, Mario Guillermo;2018;https://buleria.unileon.es/handle/10612/7673;abstracts_uhu_TFG\Evaluaci_n_de_la_fuerza_en_jug_2018_88932161.txt;Balonmano, Fuerza, Evaluación de proyectos, Control;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Forma y causas del despido disciplinario del deportista profesional = Form and causes of disciplinary dismissal of professional athlete;Ansa Arizcuren, Iñaki;2018;https://buleria.unileon.es/handle/10612/7627;abstracts_uhu_TFG\Forma_y_causas_del_despido_dis_2018_98915674.txt;Despido disciplinario, Deportistas, Profesionales, Causas;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Frecuencia de consumo de alimentos en estudiantes universitarios = Frequency of nutritional intake in college students;Pascual Galván, Sara Ariadna;2018;https://buleria.unileon.es/handle/10612/7951;abstracts_uhu_TFG\Frecuencia_de_consumo_de_alime_2018_56730631.txt;Dieta, Estudiantes universitarios, Alimentos, Consumo;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Gestión y planificación de un evento de surfing para una empresa multinacional = Management and planning of a surfing event for a multinational company;Álvarez Santamarta, Carlos Conrado;2018;https://buleria.unileon.es/handle/10612/7675;abstracts_uhu_TFG\Gesti_n_y_planificaci_n_de_un__2018_44557109.txt;Proyecto, Planificación, Surf, Evento;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Las habilidades gimnásticas en la educación secundaria obligatoria en los institutos de enseñanza secundaria del Principado de Asturias = Gymnastic skills in secondary education of the secondary schools of the Principality of Asturias;Viesca Salinas, Isaac;2018;https://buleria.unileon.es/handle/10612/8070;abstracts_uhu_TFG\Las_habilidades_gimn_sticas_en_2018_74759203.txt;Gimnasia, Educación Secundaria Obligatoria, Asturias (Comunidad Autónoma), Escuelas secundarias;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Implicación del alumnado en el proceso de aprendizaje del Método Pilates: diseño de un instrumento para la evaluación formativa = Involvement of the student in the learning process of Pilates Method: design of an instrument for the formative assessment;Aramburu Feliz, Pablo;2018;https://buleria.unileon.es/handle/10612/7677;abstracts_uhu_TFG\Implicaci_n_del_alumnado_en_el_2018_64365169.txt;Evaluación educativa, Método Pilates, Aprendizaje, Estudiantes;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Influencia de la utilización de una máscara de simulación de altitud en combinación con el entrenamiento especifico de fútbol en el rendimiento aeróbico en jóvenes futbolistas (17 y 18 años) = Influence of using elevation breathing devise during specific soccer training on aerobic performance in young soccer players (17 & 18 y.o);Sagaste Villanueva, Javier;2018;https://buleria.unileon.es/handle/10612/8074;abstracts_uhu_TFG\Influencia_de_la_utilizaci_n_d_2018_20848898.txt;Test Probst, Jóvenes, Fútbol, Entrenamiento, Rendimiento;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Influencia de los padres en baloncesto femenino en categorías inferiores = Influence of parents in women's basketball in low categories;González Rodríguez, Yumey;2018;https://buleria.unileon.es/handle/10612/8049;abstracts_uhu_TFG\Influencia_de_los_padres_en_ba_2018_71433681.txt;Influencia parental, Baloncesto, Mujeres;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Influencia de un programa de fortalecimiento del core en la estabilidad, salto vertical y velocidad de lanzamiento en jugadoras de balonmano = The influence of a core strengthening program on stability, vertical jumping and throwing speed in female handball players;Lorenzana Velasco, Mario;2018;https://buleria.unileon.es/handle/10612/8136;abstracts_uhu_TFG\Influencia_de_un_programa_de_f_2018_6700582.txt;Core, Balonmano, Estabilidad, Lanzamiento, Salto vertical;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Influencia del entrenamiento respiratorio en personas con discapacidad = Influence of respiratory training on disabled people;Iglesias Prieto, Ana;2018;https://buleria.unileon.es/handle/10612/8132;abstracts_uhu_TFG\Influencia_del_entrenamiento_r_2018_98294917.txt;Discapacidad, Entrenamiento respiratorio, Core, Espirometría;spa;Deporte
Universidad de Leon;TFG;Facultad de Ciencias de la Actividad Fisica y del Deporte;Grado en Ciencias de la Actividad Física y del Deporte;Influencia del modo de locomoción en la economía de carrera en diferentes pendientes = Influence of the locomotion mode on movement economy during different slopes;López Calderón, David;2018;https://buleria.unileon.es/handle/10612/8095;abstracts_uhu_TFG\Influencia_del_modo_de_locomoc_2018_13021311.txt;Economía de carrera, Pendiente, Frecuencia cardíaca, RPE, Consumo de oxígeno;spa;Deporte
